Order ID,Restaurant Name,Location,Order Time,Delivery Time,Delivery Duration (min),Pizza Size,Pizza Type,Toppings Count,Distance (km),Is Peak Hour,Is Weekend,Delivery Efficiency (min/km),Topping Density,Order Month,Payment Category,Estimated Duration (min),Delay (min),Is Delayed,Pizza Complexity,Traffic Impact,Order Hour,Restaurant Avg Time,Order Day
ORD616,Domino's,"San Francisco, CA",2025-06-21 20:15:00,2025-06-21 21:00:00,45,Large,Veg,4,9.0,True,True,5.0,0.4444444444444444,June,Offline,21.6,23.4,True,12,3,20,30.25943396226415,Saturday
ORD617,Papa John's,"Indianapolis, IN",2025-06-22 18:00:00,2025-06-22 18:20:00,20,Medium,Veg,2,3.0,True,True,6.666666666666667,0.6666666666666666,June,Online,7.199999999999999,12.8,False,4,1,18,28.18627450980392,Sunday
ORD618,Pizza Hut,"Seattle, WA",2025-06-23 19:15:00,2025-06-23 19:45:00,30,Large,Non-Veg,4,6.0,True,False,5.0,0.6666666666666666,June,Online,14.4,15.6,False,12,2,19,29.94845360824742,Monday
ORD619,Little Caesars,"Denver, CO",2025-06-24 20:30:00,2025-06-24 21:10:00,40,XL,Cheese Burst,5,8.0,True,False,5.0,0.625,June,Online,19.2,20.8,True,20,3,20,28.84422110552764,Tuesday
ORD620,Marco's Pizza,"Washington, DC",2025-06-25 18:45:00,2025-06-25 19:05:00,20,Small,Vegan,1,2.5,True,False,8.0,0.4,June,Offline,6.0,14.0,False,1,1,18,30.28645833333333,Wednesday
ORD621,Domino's,"Boston, MA",2025-06-26 19:00:00,2025-06-26 19:50:00,50,Large,Non-Veg,4,10.0,True,False,5.0,0.4,June,Online,24.0,26.0,True,12,3,19,30.25943396226415,Thursday
ORD622,Papa John's,"El Paso, TX",2025-06-27 20:00:00,2025-06-27 20:35:00,35,Medium,Gluten-Free,3,5.5,True,False,6.363636363636363,0.5454545454545454,June,Online,13.2,21.8,True,6,2,20,28.18627450980392,Friday
ORD623,Pizza Hut,"Detroit, MI",2025-06-28 18:30:00,2025-06-28 18:50:00,20,Small,Vegan,2,2.0,True,True,10.0,1.0,June,Online,4.8,15.2,False,2,1,18,29.94845360824742,Saturday
ORD624,Little Caesars,"Nashville, TN",2025-06-29 19:45:00,2025-06-29 20:25:00,40,XL,Stuffed Crust,5,7.5,True,True,5.333333333333333,0.6666666666666666,June,Online,18.0,22.0,True,20,3,19,28.84422110552764,Sunday
ORD625,Domino's,"Austin, TX",2025-06-15 19:20:00,2025-06-15 19:55:00,35,Large,Cheese Burst,4,5.4,True,True,6.481481481481481,0.7407407407407407,June,Online,12.96,22.04,True,12,2,19,30.25943396226415,Sunday
ORD626,Pizza Hut,"Miami, FL",2025-06-15 20:00:00,2025-06-15 20:30:00,30,Medium,Veg,2,4.1,True,True,7.317073170731708,0.4878048780487805,June,Online,9.839999999999998,20.16,False,4,1,20,29.94845360824742,Sunday
ORD627,Little Caesars,"Atlanta, GA",2025-06-15 20:05:00,2025-06-15 20:55:00,50,XL,Non-Veg,5,8.7,True,True,5.74712643678161,0.574712643678161,June,Offline,20.88,29.12,True,20,3,20,28.84422110552764,Sunday
ORD628,Domino's,"Austin, TX",2025-06-15 21:00:00,2025-06-15 21:35:00,35,Large,Cheese Burst,4,5.4,True,True,6.481481481481481,0.7407407407407407,June,Online,12.96,22.04,True,12,2,21,30.25943396226415,Sunday
ORD629,Papa John's,"Seattle, WA",2025-06-16 17:45:00,2025-06-16 18:10:00,25,Medium,Gluten-Free,3,3.9,False,False,6.410256410256411,0.7692307692307693,June,Online,9.36,15.64,False,6,1,17,28.18627450980392,Monday
ORD630,Pizza Hut,"Miami, FL",2025-06-16 18:30:00,2025-06-16 19:10:00,40,Large,Stuffed Crust,5,6.0,True,False,6.666666666666667,0.8333333333333334,June,Online,14.4,25.6,True,15,2,18,29.94845360824742,Monday
ORD631,Domino's,"Phoenix, AZ",2025-06-16 19:00:00,2025-06-16 19:35:00,35,Medium,Veg,2,4.5,True,False,7.777777777777778,0.4444444444444444,June,Offline,10.8,24.2,True,4,2,19,30.25943396226415,Monday
ORD632,Pizza Hut,"Dallas, TX",2025-06-16 20:15:00,2025-06-16 21:00:00,45,Large,Cheese Burst,4,7.2,True,False,6.25,0.5555555555555556,June,Online,17.28,27.72,True,12,3,20,29.94845360824742,Monday
ORD633,Domino's,"Austin, TX",2025-06-16 21:10:00,2025-06-16 21:40:00,30,Large,Cheese Burst,4,5.4,True,False,5.555555555555555,0.7407407407407407,June,Offline,12.96,17.04,False,12,2,21,30.25943396226415,Monday
ORD634,Little Caesars,"Chicago, IL",2025-06-17 18:10:00,2025-06-17 18:50:00,40,XL,Sicilian,5,7.8,True,False,5.128205128205129,0.6410256410256411,June,Online,18.72,21.28,True,20,3,18,28.84422110552764,Tuesday
ORD635,Marco's Pizza,"Tampa, FL",2025-06-17 19:15:00,2025-06-17 19:40:00,25,Small,Thai Chicken,3,3.2,True,False,7.8125,0.9375,June,Online,7.68,17.32,False,3,2,19,26.66666666666667,Tuesday
ORD636,Pizza Hut,"Miami, FL",2025-06-17 20:00:00,2025-06-17 20:30:00,30,Medium,Veg,2,4.1,True,False,7.317073170731708,0.4878048780487805,June,Online,9.839999999999998,20.16,False,4,1,20,29.94845360824742,Tuesday
ORD637,Papa John's,"San Diego, CA",2025-06-18 17:45:00,2025-06-18 18:35:00,50,Large,Non-Veg,4,8.3,False,False,6.024096385542168,0.4819277108433734,June,Online,19.92,30.08,True,12,3,17,28.18627450980392,Wednesday
ORD638,Domino's,"Austin, TX",2025-06-18 19:05:00,2025-06-18 19:40:00,35,Large,Cheese Burst,4,5.4,True,False,6.481481481481481,0.7407407407407407,June,Online,12.96,22.04,True,12,2,19,30.25943396226415,Wednesday
ORD639,Marco's Pizza,"Charlotte, NC",2025-06-18 20:00:00,2025-06-18 20:25:00,25,Medium,Non-Veg,3,4.0,True,False,6.25,0.75,June,Online,9.6,15.4,False,6,1,20,26.66666666666667,Wednesday
ORD640,Pizza Hut,"Miami, FL",2025-06-18 21:00:00,2025-06-18 21:30:00,30,Medium,Veg,2,4.1,True,False,7.317073170731708,0.4878048780487805,June,Online,9.839999999999998,20.16,False,4,1,21,29.94845360824742,Wednesday
ORD641,Domino's,"Los Angeles, CA",2025-06-19 18:15:00,2025-06-19 18:55:00,40,Large,Cheese Burst,5,6.3,True,False,6.34920634920635,0.7936507936507937,June,Offline,15.12,24.88,True,15,2,18,30.25943396226415,Thursday
ORD642,Little Caesars,"Denver, CO",2025-06-19 19:10:00,2025-06-19 19:55:00,45,XL,Vegan,2,7.0,True,False,6.428571428571429,0.2857142857142857,June,Online,16.8,28.2,True,8,3,19,28.84422110552764,Thursday
ORD643,Domino's,"Austin, TX",2025-06-19 20:00:00,2025-06-19 20:30:00,30,Large,Cheese Burst,4,5.4,True,False,5.555555555555555,0.7407407407407407,June,Online,12.96,17.04,False,12,2,20,30.25943396226415,Thursday
ORD644,Marco's Pizza,"Tampa, FL",2025-06-20 18:10:00,2025-06-20 18:40:00,30,Small,Thai Chicken,3,3.2,True,False,9.375,0.9375,June,Offline,7.68,22.32,False,3,2,18,26.66666666666667,Friday
ORD645,Pizza Hut,"Dallas, TX",2025-06-20 19:00:00,2025-06-20 19:30:00,30,Medium,Stuffed Crust,4,5.8,True,False,5.172413793103448,0.6896551724137931,June,Online,13.92,16.08,False,8,2,19,29.94845360824742,Friday
ORD646,Domino's,"San Francisco, CA",2025-07-21 19:00:00,2025-07-21 19:50:00,50,Large,Non-Veg,4,10.0,True,False,5.0,0.4,July,Online,24.0,26.0,True,12,3,19,30.25943396226415,Monday
ORD647,Papa John's,"Indianapolis, IN",2025-07-22 20:00:00,2025-07-22 20:35:00,35,Medium,Gluten-Free,3,5.5,True,False,6.363636363636363,0.5454545454545454,July,Online,13.2,21.8,True,6,2,20,28.18627450980392,Tuesday
ORD648,Pizza Hut,"Seattle, WA",2025-07-23 18:30:00,2025-07-23 18:50:00,20,Small,Vegan,2,2.0,True,False,10.0,1.0,July,Online,4.8,15.2,False,2,1,18,29.94845360824742,Wednesday
ORD649,Little Caesars,"Denver, CO",2025-07-24 19:45:00,2025-07-24 20:25:00,40,XL,Cheese Burst,5,8.0,True,False,5.0,0.625,July,Online,19.2,20.8,True,20,3,19,28.84422110552764,Thursday
ORD650,Marco's Pizza,"Boston, MA",2025-07-25 18:15:00,2025-07-25 18:45:00,30,Medium,Thai Chicken,3,4.0,True,False,7.5,0.75,July,Online,9.6,20.4,False,6,2,18,30.28645833333333,Friday
ORD651,Domino's,"Nashville, TN",2025-07-26 19:30:00,2025-07-26 20:10:00,40,Large,Sicilian,4,6.5,True,True,6.153846153846154,0.6153846153846154,July,Offline,15.6,24.4,True,12,3,19,30.25943396226415,Saturday
ORD652,Papa John's,"Detroit, MI",2025-07-27 20:45:00,2025-07-27 21:15:00,30,Medium,Veg,2,3.5,True,True,8.571428571428571,0.5714285714285714,July,Online,8.4,21.6,False,4,1,20,28.18627450980392,Sunday
ORD653,Pizza Hut,"El Paso, TX",2025-07-28 18:00:00,2025-07-28 18:30:00,30,Large,Non-Veg,4,5.0,True,False,6.0,0.8,July,Online,12.0,18.0,False,12,2,18,29.94845360824742,Monday
ORD654,Little Caesars,"Washington, DC",2025-07-29 19:15:00,2025-07-29 19:55:00,40,XL,Cheese Burst,5,7.0,True,False,5.714285714285714,0.7142857142857143,July,Online,16.8,23.2,True,20,3,19,28.84422110552764,Tuesday
ORD655,Marco's Pizza,"Las Vegas, NV",2025-07-30 20:30:00,2025-07-30 21:00:00,30,Medium,Vegan,2,4.0,True,False,7.5,0.5,July,Online,9.6,20.4,False,4,2,20,30.28645833333333,Wednesday
ORD656,Domino's,"Louisville, KY",2025-07-31 18:45:00,2025-07-31 19:25:00,40,Large,Non-Veg,4,6.0,True,False,6.666666666666667,0.6666666666666666,July,Offline,14.4,25.6,True,12,3,18,30.25943396226415,Thursday
ORD657,Papa John's,"Baltimore, MD",2025-08-01 20:00:00,2025-08-01 20:30:00,30,Medium,Gluten-Free,3,5.0,True,False,6.0,0.6,August,Online,12.0,18.0,False,6,2,20,28.18627450980392,Friday
ORD658,Pizza Hut,"Milwaukee, WI",2025-08-02 18:30:00,2025-08-02 19:00:00,30,Small,Vegan,2,3.0,True,True,10.0,0.6666666666666666,August,Online,7.199999999999999,22.8,False,2,1,18,29.94845360824742,Saturday
ORD659,Little Caesars,"Albuquerque, NM",2025-08-03 19:45:00,2025-08-03 20:25:00,40,XL,Stuffed Crust,5,8.0,True,True,5.0,0.625,August,Online,19.2,20.8,True,20,3,19,28.84422110552764,Sunday
ORD660,Marco's Pizza,"Tucson, AZ",2025-08-04 18:00:00,2025-08-04 18:30:00,30,Medium,Non-Veg,3,4.0,True,False,7.5,0.75,August,Online,9.6,20.4,False,6,2,18,30.28645833333333,Monday
ORD661,Domino's,"Fresno, CA",2025-08-05 19:15:00,2025-08-05 19:55:00,40,Large,Veg,4,6.0,True,False,6.666666666666667,0.6666666666666666,August,Offline,14.4,25.6,True,12,3,19,30.25943396226415,Tuesday
ORD662,Papa John's,"Sacramento, CA",2025-08-06 20:30:00,2025-08-06 21:00:00,30,Medium,Veg,2,3.5,True,False,8.571428571428571,0.5714285714285714,August,Online,8.4,21.6,False,4,1,20,28.18627450980392,Wednesday
ORD663,Pizza Hut,"Kansas City, MO",2025-08-07 18:45:00,2025-08-07 19:15:00,30,Large,Non-Veg,4,5.5,True,False,5.454545454545454,0.7272727272727273,August,Online,13.2,16.8,False,12,2,18,29.94845360824742,Thursday
ORD664,Little Caesars,"Mesa, AZ",2025-08-08 20:00:00,2025-08-08 20:40:00,40,XL,Cheese Burst,5,7.5,True,False,5.333333333333333,0.6666666666666666,August,Online,18.0,22.0,True,20,3,20,28.84422110552764,Friday
ORD665,Marco's Pizza,"Atlanta, GA",2025-08-09 18:15:00,2025-08-09 18:45:00,30,Small,Vegan,1,2.5,True,True,12.0,0.4,August,Offline,6.0,24.0,False,1,1,18,30.28645833333333,Saturday
ORD666,Domino's,"Omaha, NE",2025-08-10 19:30:00,2025-08-10 20:10:00,40,Large,Non-Veg,4,6.5,True,True,6.153846153846154,0.6153846153846154,August,Online,15.6,24.4,True,12,3,19,30.25943396226415,Sunday
ORD667,Papa John's,"Raleigh, NC",2025-08-11 20:45:00,2025-08-11 21:15:00,30,Medium,Gluten-Free,3,5.0,True,False,6.0,0.6,August,Online,12.0,18.0,False,6,2,20,28.18627450980392,Monday
ORD668,Pizza Hut,"Long Beach, CA",2025-08-12 18:00:00,2025-08-12 18:30:00,30,Small,Vegan,2,3.0,True,False,10.0,0.6666666666666666,August,Online,7.199999999999999,22.8,False,2,1,18,29.94845360824742,Tuesday
ORD669,Little Caesars,"Virginia Beach, VA",2025-08-13 19:15:00,2025-08-13 19:55:00,40,XL,Cheese Burst,5,7.0,True,False,5.714285714285714,0.7142857142857143,August,Online,16.8,23.2,True,20,3,19,28.84422110552764,Wednesday
ORD670,Marco's Pizza,"Oakland, CA",2025-08-14 20:30:00,2025-08-14 21:00:00,30,Medium,Non-Veg,3,4.0,True,False,7.5,0.75,August,Online,9.6,20.4,False,6,2,20,30.28645833333333,Thursday
ORD671,Domino's,"San Jose, CA",2025-08-15 19:00:00,2025-08-15 19:35:00,35,Large,Cheese Burst,4,5.0,True,False,7.0,0.8,August,Online,12.0,23.0,True,12,2,19,30.25943396226415,Friday
ORD672,Pizza Hut,"Austin, TX",2025-08-16 18:30:00,2025-08-16 19:10:00,40,Medium,Veg,2,6.0,True,True,6.666666666666667,0.3333333333333333,August,Online,14.4,25.6,True,4,3,18,29.94845360824742,Saturday
ORD673,Papa John's,"Columbus, OH",2025-08-17 20:00:00,2025-08-17 20:25:00,25,Medium,Gluten-Free,3,3.5,True,True,7.142857142857143,0.8571428571428571,August,Online,8.4,16.6,False,6,1,20,28.18627450980392,Sunday
ORD674,Little Caesars,"Fort Worth, TX",2025-08-18 19:15:00,2025-08-18 19:55:00,40,XL,Non-Veg,5,7.0,True,False,5.714285714285714,0.7142857142857143,August,Offline,16.8,23.2,True,20,3,19,28.84422110552764,Monday
ORD675,Marco's Pizza,"Jacksonville, FL",2025-08-19 18:45:00,2025-08-19 19:15:00,30,Medium,Thai Chicken,3,4.0,True,False,7.5,0.75,August,Online,9.6,20.4,False,6,2,18,30.28645833333333,Tuesday
ORD676,Domino's,"Indianapolis, IN",2025-08-20 20:30:00,2025-08-20 21:00:00,30,Large,Sicilian,4,5.5,True,False,5.454545454545454,0.7272727272727273,August,Online,13.2,16.8,False,12,2,20,30.25943396226415,Wednesday
ORD677,Pizza Hut,"Charlotte, NC",2025-08-21 19:00:00,2025-08-21 19:30:00,30,Medium,Veg,2,4.0,True,False,7.5,0.5,August,Online,9.6,20.4,False,4,1,19,29.94845360824742,Thursday
ORD678,Papa John's,"San Francisco, CA",2025-08-22 18:15:00,2025-08-22 18:50:00,35,Medium,Gluten-Free,3,5.0,True,False,7.0,0.6,August,Online,12.0,23.0,True,6,2,18,28.18627450980392,Friday
ORD679,Little Caesars,"Denver, CO",2025-08-23 20:00:00,2025-08-23 20:45:00,45,XL,Cheese Burst,5,8.0,True,True,5.625,0.625,August,Offline,19.2,25.8,True,20,3,20,28.84422110552764,Saturday
ORD680,Marco's Pizza,"Seattle, WA",2025-08-24 19:30:00,2025-08-24 20:00:00,30,Medium,Thai Chicken,3,4.5,True,True,6.666666666666667,0.6666666666666666,August,Online,10.8,19.2,False,6,2,19,30.28645833333333,Sunday
ORD681,Domino's,"Boston, MA",2025-08-25 18:00:00,2025-08-25 18:35:00,35,Large,Non-Veg,4,6.0,True,False,5.833333333333333,0.6666666666666666,August,Online,14.4,20.6,True,12,2,18,30.25943396226415,Monday
ORD682,Pizza Hut,"Detroit, MI",2025-08-26 19:15:00,2025-08-26 19:45:00,30,Medium,Veg,2,4.0,True,False,7.5,0.5,August,Online,9.6,20.4,False,4,1,19,29.94845360824742,Tuesday
ORD683,Papa John's,"Memphis, TN",2025-08-27 20:30:00,2025-08-27 21:00:00,30,Medium,Gluten-Free,3,5.0,True,False,6.0,0.6,August,Online,12.0,18.0,False,6,2,20,28.18627450980392,Wednesday
ORD684,Little Caesars,"Baltimore, MD",2025-08-28 18:45:00,2025-08-28 19:25:00,40,XL,Cheese Burst,5,7.5,True,False,5.333333333333333,0.6666666666666666,August,Online,18.0,22.0,True,20,3,18,28.84422110552764,Thursday
ORD685,Marco's Pizza,"Nashville, TN",2025-08-29 19:00:00,2025-08-29 19:30:00,30,Medium,Thai Chicken,3,4.0,True,False,7.5,0.75,August,Offline,9.6,20.4,False,6,2,19,30.28645833333333,Friday
ORD686,Domino's,"Portland, OR",2025-08-30 20:15:00,2025-08-30 20:45:00,30,Large,Sicilian,4,5.5,True,True,5.454545454545454,0.7272727272727273,August,Online,13.2,16.8,False,12,2,20,30.25943396226415,Saturday
ORD687,Pizza Hut,"Oklahoma City, OK",2025-08-31 18:30:00,2025-08-31 19:00:00,30,Medium,Veg,2,4.0,True,True,7.5,0.5,August,Online,9.6,20.4,False,4,1,18,29.94845360824742,Sunday
ORD688,Papa John's,"Las Vegas, NV",2025-09-01 19:45:00,2025-09-01 20:15:00,30,Medium,Gluten-Free,3,5.0,True,False,6.0,0.6,September,Online,12.0,18.0,False,6,2,19,28.18627450980392,Monday
ORD689,Little Caesars,"Louisville, KY",2025-09-02 20:00:00,2025-09-02 20:40:00,40,XL,Cheese Burst,5,8.0,True,False,5.0,0.625,September,Online,19.2,20.8,True,20,3,20,28.84422110552764,Tuesday
ORD690,Marco's Pizza,"Milwaukee, WI",2025-09-03 18:15:00,2025-09-03 18:45:00,30,Medium,Thai Chicken,3,4.0,True,False,7.5,0.75,September,Online,9.6,20.4,False,6,2,18,30.28645833333333,Wednesday
ORD691,Domino's,"Albuquerque, NM",2025-09-04 19:30:00,2025-09-04 20:00:00,30,Large,Non-Veg,4,6.0,True,False,5.0,0.6666666666666666,September,Offline,14.4,15.6,False,12,2,19,30.25943396226415,Thursday
ORD692,Pizza Hut,"Tucson, AZ",2025-09-05 20:45:00,2025-09-05 21:15:00,30,Medium,Veg,2,4.0,True,False,7.5,0.5,September,Online,9.6,20.4,False,4,1,20,29.94845360824742,Friday
ORD693,Papa John's,"Fresno, CA",2025-09-06 18:00:00,2025-09-06 18:30:00,30,Medium,Gluten-Free,3,5.0,True,True,6.0,0.6,September,Online,12.0,18.0,False,6,2,18,28.18627450980392,Saturday
ORD694,Little Caesars,"Sacramento, CA",2025-09-07 19:15:00,2025-09-07 19:55:00,40,XL,Cheese Burst,5,7.0,True,True,5.714285714285714,0.7142857142857143,September,Online,16.8,23.2,True,20,3,19,28.84422110552764,Sunday
ORD695,Marco's Pizza,"Kansas City, MO",2025-09-08 20:30:00,2025-09-08 21:00:00,30,Medium,Thai Chicken,3,4.5,True,False,6.666666666666667,0.6666666666666666,September,Offline,10.8,19.2,False,6,2,20,30.28645833333333,Monday
ORD696,Domino's,"Mesa, AZ",2025-09-09 18:45:00,2025-09-09 19:15:00,30,Large,Sicilian,4,5.5,True,False,5.454545454545454,0.7272727272727273,September,Online,13.2,16.8,False,12,2,18,30.25943396226415,Tuesday
ORD697,Pizza Hut,"Atlanta, GA",2025-09-10 19:00:00,2025-09-10 19:30:00,30,Medium,Veg,2,4.0,True,False,7.5,0.5,September,Online,9.6,20.4,False,4,1,19,29.94845360824742,Wednesday
ORD698,Papa John's,"Omaha, NE",2025-09-11 20:15:00,2025-09-11 20:45:00,30,Medium,Gluten-Free,3,5.0,True,False,6.0,0.6,September,Online,12.0,18.0,False,6,2,20,28.18627450980392,Thursday
ORD699,Little Caesars,"Louisville, KY",2025-09-12 19:30:00,2025-09-12 20:00:00,30,XL,Cheese Burst,5,6.0,True,False,5.0,0.8333333333333334,September,Online,14.4,15.6,False,20,3,19,28.84422110552764,Friday
ORD700,Marco's Pizza,"Milwaukee, WI",2025-09-13 18:45:00,2025-09-13 19:15:00,30,Medium,Thai Chicken,3,4.5,True,True,6.666666666666667,0.6666666666666666,September,Offline,10.8,19.2,False,6,2,18,30.28645833333333,Saturday
ORD701,Domino's,"Albuquerque, NM",2025-09-14 20:00:00,2025-09-14 20:30:00,30,Large,Sicilian,4,5.5,True,True,5.454545454545454,0.7272727272727273,September,Online,13.2,16.8,False,12,2,20,30.25943396226415,Sunday
ORD702,Pizza Hut,"Atlanta, GA",2025-09-15 19:15:00,2025-09-15 19:45:00,30,Medium,Veg,2,4.0,True,False,7.5,0.5,September,Online,9.6,20.4,False,4,1,19,29.94845360824742,Monday
ORD703,Papa John's,"Omaha, NE",2025-09-16 20:30:00,2025-09-16 21:00:00,30,Medium,Gluten-Free,3,5.0,True,False,6.0,0.6,September,Online,12.0,18.0,False,6,2,20,28.18627450980392,Tuesday
ORD704,Little Caesars,"Louisville, KY",2025-09-17 19:45:00,2025-09-17 20:15:00,30,XL,Cheese Burst,5,6.0,True,False,5.0,0.8333333333333334,September,Online,14.4,15.6,False,20,3,19,28.84422110552764,Wednesday
ORD705,Marco's Pizza,"Milwaukee, WI",2025-09-18 18:00:00,2025-09-18 18:30:00,30,Medium,Thai Chicken,3,4.5,True,False,6.666666666666667,0.6666666666666666,September,Offline,10.8,19.2,False,6,2,18,30.28645833333333,Thursday
ORD706,Domino's,"Albuquerque, NM",2025-09-19 20:15:00,2025-09-19 20:45:00,30,Large,Sicilian,4,5.5,True,False,5.454545454545454,0.7272727272727273,September,Online,13.2,16.8,False,12,2,20,30.25943396226415,Friday
ORD707,Pizza Hut,"Atlanta, GA",2025-09-20 19:30:00,2025-09-20 20:00:00,30,Medium,Veg,2,4.0,True,True,7.5,0.5,September,Online,9.6,20.4,False,4,1,19,29.94845360824742,Saturday
ORD708,Papa John's,"Omaha, NE",2025-09-21 20:45:00,2025-09-21 21:15:00,30,Medium,Gluten-Free,3,5.0,True,True,6.0,0.6,September,Online,12.0,18.0,False,6,2,20,28.18627450980392,Sunday
ORD709,Little Caesars,"Louisville, KY",2025-09-22 19:00:00,2025-09-22 19:30:00,30,XL,Cheese Burst,5,6.0,True,False,5.0,0.8333333333333334,September,Online,14.4,15.6,False,20,3,19,28.84422110552764,Monday
ORD710,Marco's Pizza,"Milwaukee, WI",2025-09-23 18:15:00,2025-09-23 18:45:00,30,Medium,Thai Chicken,3,4.5,True,False,6.666666666666667,0.6666666666666666,September,Offline,10.8,19.2,False,6,2,18,30.28645833333333,Tuesday
ORD711,Domino's,"Albuquerque, NM",2025-09-24 19:30:00,2025-09-24 20:00:00,30,Large,Sicilian,4,5.5,True,False,5.454545454545454,0.7272727272727273,September,Online,13.2,16.8,False,12,2,19,30.25943396226415,Wednesday
ORD712,Pizza Hut,"Atlanta, GA",2025-09-25 20:45:00,2025-09-25 21:15:00,30,Medium,Veg,2,4.0,True,False,7.5,0.5,September,Online,9.6,20.4,False,4,1,20,29.94845360824742,Thursday
ORD713,Papa John's,"Omaha, NE",2025-09-26 18:00:00,2025-09-26 18:30:00,30,Medium,Gluten-Free,3,5.0,True,False,6.0,0.6,September,Online,12.0,18.0,False,6,2,18,28.18627450980392,Friday
ORD714,Little Caesars,"Louisville, KY",2025-09-27 19:15:00,2025-09-27 19:45:00,30,XL,Cheese Burst,5,6.0,True,True,5.0,0.8333333333333334,September,Online,14.4,15.6,False,20,3,19,28.84422110552764,Saturday
ORD715,Marco's Pizza,"Milwaukee, WI",2025-09-28 20:30:00,2025-09-28 21:00:00,30,Medium,Thai Chicken,3,4.5,True,True,6.666666666666667,0.6666666666666666,September,Offline,10.8,19.2,False,6,2,20,30.28645833333333,Sunday
ORD716,Domino's,"Albuquerque, NM",2025-09-29 19:00:00,2025-09-29 19:30:00,30,Large,Sicilian,4,5.5,True,False,5.454545454545454,0.7272727272727273,September,Online,13.2,16.8,False,12,2,19,30.25943396226415,Monday
ORD717,Pizza Hut,"Atlanta, GA",2025-09-30 20:15:00,2025-09-30 20:45:00,30,Medium,Veg,2,4.0,True,False,7.5,0.5,September,Online,9.6,20.4,False,4,1,20,29.94845360824742,Tuesday
ORD718,Papa John's,"Omaha, NE",2025-10-01 18:30:00,2025-10-01 19:00:00,30,Medium,Gluten-Free,3,5.0,True,False,6.0,0.6,October,Online,12.0,18.0,False,6,2,18,28.18627450980392,Wednesday
ORD719,Little Caesars,"Louisville, KY",2025-10-02 19:45:00,2025-10-02 20:15:00,30,XL,Cheese Burst,5,6.0,True,False,5.0,0.8333333333333334,October,Online,14.4,15.6,False,20,3,19,28.84422110552764,Thursday
ORD720,Marco's Pizza,"Milwaukee, WI",2025-10-03 18:00:00,2025-10-03 18:30:00,30,Medium,Thai Chicken,3,4.5,True,False,6.666666666666667,0.6666666666666666,October,Offline,10.8,19.2,False,6,2,18,30.28645833333333,Friday
ORD721,Domino's,"Albuquerque, NM",2025-10-04 19:15:00,2025-10-04 19:45:00,30,Large,Sicilian,4,5.5,True,True,5.454545454545454,0.7272727272727273,October,Online,13.2,16.8,False,12,2,19,30.25943396226415,Saturday
ORD722,Pizza Hut,"Atlanta, GA",2025-10-05 20:30:00,2025-10-05 21:00:00,30,Medium,Veg,2,4.0,True,True,7.5,0.5,October,Online,9.6,20.4,False,4,1,20,29.94845360824742,Sunday
ORD723,Papa John's,"Omaha, NE",2025-10-06 18:45:00,2025-10-06 19:15:00,30,Medium,Gluten-Free,3,5.0,True,False,6.0,0.6,October,Online,12.0,18.0,False,6,2,18,28.18627450980392,Monday
ORD724,Little Caesars,"Louisville, KY",2025-10-07 19:00:00,2025-10-07 19:30:00,30,XL,Cheese Burst,5,6.0,True,False,5.0,0.8333333333333334,October,Online,14.4,15.6,False,20,3,19,28.84422110552764,Tuesday
ORD725,Marco's Pizza,"Milwaukee, WI",2025-10-08 20:15:00,2025-10-08 20:45:00,30,Medium,Thai Chicken,3,4.5,True,False,6.666666666666667,0.6666666666666666,October,Online,10.8,19.2,False,6,2,20,30.28645833333333,Wednesday
ORD726,Papa John's,"Omaha, NE",2025-10-09 20:30:00,2025-10-09 21:00:00,30,Medium,Gluten-Free,3,5.0,True,False,6.0,0.6,October,Online,12.0,18.0,False,6,2,20,28.18627450980392,Thursday
ORD727,Little Caesars,"Louisville, KY",2025-10-10 19:45:00,2025-10-10 20:15:00,30,XL,Cheese Burst,5,6.0,True,False,5.0,0.8333333333333334,October,Online,14.4,15.6,False,20,3,19,28.84422110552764,Friday
ORD728,Marco's Pizza,"Milwaukee, WI",2025-10-11 18:00:00,2025-10-11 18:30:00,30,Medium,Thai Chicken,3,4.5,True,True,6.666666666666667,0.6666666666666666,October,Offline,10.8,19.2,False,6,2,18,30.28645833333333,Saturday
